tblUploadID,tblHaulID,tblCodeID_Country,tblCodeID_Institute,tblCodeID_Survey,ICES_HaulID,RecordType,Survey,Country,Institute,Campaign,SurveyPeriod,Ship,Gear,GearDeployment,MeshSize,MeshType,CodendMesh,StationNumber,HaulID,ELHaulFlag,NationalHaulID,Day,Month,Year,Hour,Minute,StartLatitude,StartLongitude,HaulDurationMinutes,HaulDurationSeconds,Distance,WireAngle,WireLength,Netopening,NetopeningArea,FlowEfficiency,NetClogging,FlowmeterType,FlowmeterBrand,FlowIntRevs,FlowIntCalibr,FlowExtRevs,FlowExtCalibr,VolumeFiltInt,ELVolFlag,DepthUpper,DepthLower,DepthBottom,SurTemp,Temp20m,Temp50m,Temp100m,BotTemp,SurSal,Sal20m,BotSal,STATREC,Notes
14538,1610420,12090,12319,12366,1610420,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2035,2026FR_021,,21,3,2,2026,18,50,52.20164,3.523517,14,0,1285,,,,3.1416,,,MCR,KcDenmark,4292,3.33333333333333,,,,F,,18,28,,,,,,,,,33F3,
14538,1610420,12090,12319,12366,1610420,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2035,2026FR_021,,21,3,2,2026,18,50,52.20164,3.523517,14,0,1285,,,,3.1416,,,MCR,KcDenmark,4292,3.33333333333333,,,,F,,18,28,,,,,,,,,33F3,
14538,1610420,12090,12319,12366,1610420,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2035,2026FR_021,,21,3,2,2026,18,50,52.20164,3.523517,14,0,1285,,,,3.1416,,,MCR,KcDenmark,4292,3.33333333333333,,,,F,,18,28,,,,,,,,,33F3,
14538,1610420,12090,12319,12366,1610420,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2035,2026FR_021,,21,3,2,2026,18,50,52.20164,3.523517,14,0,1285,,,,3.1416,,,MCR,KcDenmark,4292,3.33333333333333,,,,F,,18,28,,,,,,,,,33F3,
14538,1610420,12090,12319,12366,1610420,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2035,2026FR_021,,21,3,2,2026,18,50,52.20164,3.523517,14,0,1285,,,,3.1416,,,MCR,KcDenmark,4292,3.33333333333333,,,,F,,18,28,,,,,,,,,33F3,
14538,1610420,12090,12319,12366,1610420,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2035,2026FR_021,,21,3,2,2026,18,50,52.20164,3.523517,14,0,1285,,,,3.1416,,,MCR,KcDenmark,4292,3.33333333333333,,,,F,,18,28,,,,,,,,,33F3,
14538,1610420,12090,12319,12366,1610420,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2035,2026FR_021,,21,3,2,2026,18,50,52.20164,3.523517,14,0,1285,,,,3.1416,,,MCR,KcDenmark,4292,3.33333333333333,,,,F,,18,28,,,,,,,,,33F3,
14538,1610420,12090,12319,12366,1610420,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2035,2026FR_021,,21,3,2,2026,18,50,52.20164,3.523517,14,0,1285,,,,3.1416,,,MCR,KcDenmark,4292,3.33333333333333,,,,F,,18,28,,,,,,,,,33F3,
14538,1610420,12090,12319,12366,1610420,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2035,2026FR_021,,21,3,2,2026,18,50,52.20164,3.523517,14,0,1285,,,,3.1416,,,MCR,KcDenmark,4292,3.33333333333333,,,,F,,18,28,,,,,,,,,33F3,
14538,1610420,12090,12319,12366,1610420,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2035,2026FR_021,,21,3,2,2026,18,50,52.20164,3.523517,14,0,1285,,,,3.1416,,,MCR,KcDenmark,4292,3.33333333333333,,,,F,,18,28,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610421,12090,12319,12366,1610421,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2036,2026FR_022,,22,3,2,2026,20,58,52.395454,3.562204,12,0,1289,,,,3.1416,,,MCR,KcDenmark,4324,3.33333333333333,,,,F,,23,33,,,,,,,,,33F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610422,12090,12319,12366,1610422,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2037,2026FR_023,,23,3,2,2026,23,41,52.583989,3.377816,18,0,2027,,,,3.1416,,,MCR,KcDenmark,5016,3.33333333333333,,,,F,,24,34,,,,,,,,,34F3,
14538,1610423,12090,12319,12366,1610423,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2038,2026FR_024,,24,4,2,2026,2,12,52.798332,3.648455,11,0,964,,,,3.1416,,,MCR,KcDenmark,3435,3.33333333333333,,,,F,,16,26,,,,,,,,,34F3,
14538,1610423,12090,12319,12366,1610423,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2038,2026FR_024,,24,4,2,2026,2,12,52.798332,3.648455,11,0,964,,,,3.1416,,,MCR,KcDenmark,3435,3.33333333333333,,,,F,,16,26,,,,,,,,,34F3,
14538,1610423,12090,12319,12366,1610423,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2038,2026FR_024,,24,4,2,2026,2,12,52.798332,3.648455,11,0,964,,,,3.1416,,,MCR,KcDenmark,3435,3.33333333333333,,,,F,,16,26,,,,,,,,,34F3,
14538,1610423,12090,12319,12366,1610423,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2038,2026FR_024,,24,4,2,2026,2,12,52.798332,3.648455,11,0,964,,,,3.1416,,,MCR,KcDenmark,3435,3.33333333333333,,,,F,,16,26,,,,,,,,,34F3,
14538,1610423,12090,12319,12366,1610423,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2038,2026FR_024,,24,4,2,2026,2,12,52.798332,3.648455,11,0,964,,,,3.1416,,,MCR,KcDenmark,3435,3.33333333333333,,,,F,,16,26,,,,,,,,,34F3,
14538,1610423,12090,12319,12366,1610423,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2038,2026FR_024,,24,4,2,2026,2,12,52.798332,3.648455,11,0,964,,,,3.1416,,,MCR,KcDenmark,3435,3.33333333333333,,,,F,,16,26,,,,,,,,,34F3,
14538,1610423,12090,12319,12366,1610423,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2038,2026FR_024,,24,4,2,2026,2,12,52.798332,3.648455,11,0,964,,,,3.1416,,,MCR,KcDenmark,3435,3.33333333333333,,,,F,,16,26,,,,,,,,,34F3,
14538,1610423,12090,12319,12366,1610423,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2038,2026FR_024,,24,4,2,2026,2,12,52.798332,3.648455,11,0,964,,,,3.1416,,,MCR,KcDenmark,3435,3.33333333333333,,,,F,,16,26,,,,,,,,,34F3,
14538,1610423,12090,12319,12366,1610423,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2038,2026FR_024,,24,4,2,2026,2,12,52.798332,3.648455,11,0,964,,,,3.1416,,,MCR,KcDenmark,3435,3.33333333333333,,,,F,,16,26,,,,,,,,,34F3,
14538,1610423,12090,12319,12366,1610423,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2038,2026FR_024,,24,4,2,2026,2,12,52.798332,3.648455,11,0,964,,,,3.1416,,,MCR,KcDenmark,3435,3.33333333333333,,,,F,,16,26,,,,,,,,,34F3,
14538,1610423,12090,12319,12366,1610423,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2038,2026FR_024,,24,4,2,2026,2,12,52.798332,3.648455,11,0,964,,,,3.1416,,,MCR,KcDenmark,3435,3.33333333333333,,,,F,,16,26,,,,,,,,,34F3,
14538,1610423,12090,12319,12366,1610423,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2038,2026FR_024,,24,4,2,2026,2,12,52.798332,3.648455,11,0,964,,,,3.1416,,,MCR,KcDenmark,3435,3.33333333333333,,,,F,,16,26,,,,,,,,,34F3,
14538,1610423,12090,12319,12366,1610423,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2038,2026FR_024,,24,4,2,2026,2,12,52.798332,3.648455,11,0,964,,,,3.1416,,,MCR,KcDenmark,3435,3.33333333333333,,,,F,,16,26,,,,,,,,,34F3,
14538,1610423,12090,12319,12366,1610423,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2038,2026FR_024,,24,4,2,2026,2,12,52.798332,3.648455,11,0,964,,,,3.1416,,,MCR,KcDenmark,3435,3.33333333333333,,,,F,,16,26,,,,,,,,,34F3,
14538,1610423,12090,12319,12366,1610423,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2038,2026FR_024,,24,4,2,2026,2,12,52.798332,3.648455,11,0,964,,,,3.1416,,,MCR,KcDenmark,3435,3.33333333333333,,,,F,,16,26,,,,,,,,,34F3,
14538,1610423,12090,12319,12366,1610423,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2038,2026FR_024,,24,4,2,2026,2,12,52.798332,3.648455,11,0,964,,,,3.1416,,,MCR,KcDenmark,3435,3.33333333333333,,,,F,,16,26,,,,,,,,,34F3,
14538,1610423,12090,12319,12366,1610423,EH,I4537,FR,542,MIKQ1FR2026,,35HT,MRN2,,1600,WovFab,500,E2038,2026FR_024,,24,4,2,2026,2,12,52.798332,3.648455,11,0,964,,,,3.1416,,,MCR,KcDenmark,3435,3.33333333333333,,,,F,,16,26,,,,,,,,,34F3,
