tblUploadID,SurveyID,SurveyName,tblCodeID_SurveyType,SurveyAbstract,DataAccess,DataRightsHolder,DataCustodian,DataCustodianContact,TargetTaxa,PlatformClass,PlatformCode,PositionFix,HorizontalAccuracy,NominalAngleOfSearch,Methodology,NominalNoOfObservers,Comments
572,24062009CWTScillyCrossingDS847,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,22042009CWTScillyCrossingDS812,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,24042009CWTScillyCrossingDS813,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,01052009CWTScillyCrossingDS815,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,06052009CWTScillyCrossingDS817,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,13052009CWTScillyCrossingDS818,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,20052009CWTScillyCrossingDS821,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,16102013CWTScillyCrossingDS37,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,23102013CWTScillyCrossingDS38,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,30102013CWTScillyCrossingDS39,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,01042009CWTScillyCrossingDS805,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,08042009CWTScillyCrossingDS806,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,15042009CWTScillyCrossingDS809,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,11092013CWTScillyCrossingDS31,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,18092013CWTScillyCrossingDS32,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,25092013CWTScillyCrossingDS33,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,04102013CWTScillyCrossingDS34,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,04102013CWTScillyCrossingDS35,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,09102013CWTScillyCrossingDS36,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,12062013CWTScillyCrossingDS13,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,14082013CWTScillyCrossingDS26,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,21082013CWTScillyCrossingDS27,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,28082013CWTScillyCrossingDS28,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,30082013CWTScillyCrossingDS29,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,04092013CWTScillyCrossingDS30,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,01052013CWTScillyCrossingDS7,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,08052013CWTScillyCrossingDS8,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,15052013CWTScillyCrossingDS9,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,22052013CWTScillyCrossingDS10,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,30052013CWTScillyCrossingDS11,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,05062013CWTScillyCrossingDS12,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,31072013CWTScillyCrossingDS23,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,07082013CWTScillyCrossingDS24,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,09082013CWTScillyCrossingDS25,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,10042013CWTScillyCrossingDS4,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,19042013CWTScillyCrossingDS5,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,24042013CWTScillyCrossingDS6,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,26062013CWTScillyCrossingDS17,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,03072013CWTScillyCrossingDS18,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,10072013CWTScillyCrossingDS19,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,12072013CWTScillyCrossingDS20,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,17072013CWTScillyCrossingDS21,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
572,24072013CWTScillyCrossingDS22,Cornwall Wildlife Trust Marine Megafauna Ferry surveys~ 2010-2013,1106,Effort-based Marine Megafauna surveys~ 2010-2013 conducted from ferries crossing between Isles of Scilly and Penzance,Public,Cornwall Wildlife Trust,669,erccis@cornwallwildlifetrust.org.uk               ,00   ,3Z,74X0,,,FW   ,16   ,1,
586,SCANSIII Block C Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block C aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
586,SCANSIII Block D Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block D aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
589,SCANSIII Block E Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block E aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
589,SCANSIII Block F Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block F aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
589,SCANSIII Block G Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block G aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
609,SCANSIII Block S Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block S aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
609,SCANSIII Block V Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block V aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
609,SCANSIII Block W Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block W aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
609,SCANSIII Block X Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block X aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
609,SCANSIII Block Y Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block Y aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
609,SCANSIII Block Z Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block Z aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
610,SCANSIII Block N Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block N aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
610,SCANSIII Block Q Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block Q aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
610,SCANSIII Block R Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block R aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
611,SCANSIII Block O Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block O aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
611,SCANSIII Block P Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block P aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
611,SCANSIII Block T Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block T aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
611,SCANSIII Block U Aerial,Small cetaceans in the European Atlantic and North Sea (SCANS-III) Block U aerial survey,1106,The third itteration of SCANS survey conducted during the summer 2016 along East Atlantic continental shelf to generate robust estimates of abundance for cetacean species~ using aerial and ship based platforms and following distance sampling methods.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,62,,PS   ,,BL,14,0,
682,SCANS1994_Block-C_Henny,Small cetaceans in the European Atlantic and North Sea (SCANS-94) Block C,1106,SCANS (Small Cetacean Abundance in the North Sea) survey was conducted in summer 1994 using shipboard and aerial line transect to provide accurate and precise estimates of abundance for small cetacean species as a basis for conservation strategy in European waters. The surveys were conducted and designed to generate precise and unbiased abundance estimates.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,74NX,PS   ,,FW   ,18   ,6,
682,SCANS1994_Block-F_Corvette,Small cetaceans in the European Atlantic and North Sea (SCANS-94) Block F,1106,SCANS (Small Cetacean Abundance in the North Sea) survey was conducted in summer 1994 using shipboard and aerial line transect to provide accurate and precise estimates of abundance for small cetacean species as a basis for conservation strategy in European waters. The surveys were conducted and designed to generate precise and unbiased abundance estimates.,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,267J,PS   ,,FW   ,18   ,6,
707,SCANSII Block P Double platform,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block P Double platform line-transect~ distance sampling method,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods and purpose built data collection equipment design,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,64ZF ,PS   ,,FW   ,18   ,4,
707,SCANSII Block P Single platform,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block P Single platform line-transect~ distance sampling method,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods and purpose built data collection equipment design,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,64ZF ,PS   ,,FW   ,16   ,4,
707,SCANSII Block Q Double platform,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block Q Double platform line-transect~ distance sampling method,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods and purpose built data collection equipment design,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,SVMC ,PS   ,,FW   ,18   ,4,
707,SCANSII Block Q Single platform,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block Q Single platform line-transect~ distance sampling method,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods and purpose built data collection equipment design,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,SVMC ,PS   ,,FW   ,16   ,4,
707,SCANSII Block S Double platform,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block S Double platform line-transect~ distance sampling method,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods and purpose built data collection equipment design,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,77SK ,PS   ,,FW   ,18   ,4,
707,SCANSII Block S Single platform,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block S Single platform line-transect~ distance sampling method,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods and purpose built data collection equipment design,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,77SK ,PS   ,,FW   ,16   ,4,
707,SCANSII Block T Double platform,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block T Double platform line-transect~ distance sampling method,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods and purpose built data collection equipment design,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,26WF ,PS   ,,FW   ,18   ,4,
707,SCANSII Block T Single platform,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block T Single platform line-transect~ distance sampling method,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods and purpose built data collection equipment design,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,26WF ,PS   ,,FW   ,16   ,4,
707,SCANSII Block U Double platform,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block U Double platform line-transect~ distance sampling method,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods and purpose built data collection equipment design,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,06VI ,PS   ,,FW   ,18   ,4,
707,SCANSII Block U Single platform,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block U Single platform line-transect~ distance sampling method,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods and purpose built data collection equipment design,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,06VI ,PS   ,,FW   ,16   ,4,
707,SCANSII Block V Double platform,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block V Double platform line-transect~ distance sampling method,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods and purpose built data collection equipment design,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,26GM ,PS   ,,FW   ,18   ,4,
707,SCANSII Block V Single platform,Small cetaceans in the European Atlantic and North Sea (SCANS-II) Block V Single platform line-transect~ distance sampling method,1106,In July 2005 the entire EU Atlantic continental shelf was surveyed to generate robust estimates of abundance for harbour porpoise and other cetacean species. The survey used line transect sampling methods and purpose built data collection equipment design,Public,,49,smru@st-andrews.ac.uk                             ,16   ,3Z,26GM ,PS   ,,FW   ,16   ,4,
