tblUploadID,tblHaulID,tblSampleID,tblParamID,tblCodeID_Species,tblCodeID_Stage,ICES_MeasurementID,RecordType,HaulID,Species,ELSampleFlag,IndividualNumber,Length,DevScale,DevStage,Number,RaisingFactor,SpecIdentMethod,OilGlobulesFlag,OilGlobulesNumber,OilGlobulesDiam,PreservationMethod,Notes
14538,1610453,1821578,8970149,12105,4458,8970149,EM,2026FR_054,Clupea harengus,LV,,29,,,2,1,VISO,,,,FOR,
14538,1610453,1821579,8970150,12105,4458,8970150,EM,2026FR_054,Clupea harengus,LV,,21,,,1,1,VISO,,,,FOR,
14538,1610453,1821580,8970151,12105,4458,8970151,EM,2026FR_054,Clupea harengus,LV,,26,,,2,1,VISO,,,,FOR,
14538,1610453,1821581,8970140,12105,4458,8970140,EM,2026FR_054,Clupea harengus,LV,,32,,,2,1,VISO,,,,FOR,
14538,1610453,1821582,8970141,12105,4458,8970141,EM,2026FR_054,Clupea harengus,LV,,28,,,2,1,VISO,,,,FOR,
14538,1610453,1821583,8970142,12105,4458,8970142,EM,2026FR_054,Clupea harengus,LV,,25,,,3,1,VISO,,,,FOR,
14538,1610453,1821584,8970143,12105,4458,8970143,EM,2026FR_054,Clupea harengus,LV,,23,,,1,1,VISO,,,,FOR,
14538,1610453,1821585,8970144,12105,4458,8970144,EM,2026FR_054,Clupea harengus,LV,,22,,,2,1,VISO,,,,FOR,
14538,1610453,1821586,8970145,12105,4458,8970145,EM,2026FR_054,Clupea harengus,LV,,27,,,2,1,VISO,,,,FOR,
14538,1610452,1821587,8970134,12105,4458,8970134,EM,2026FR_053,Clupea harengus,LV,,31,,,2,1,VISO,,,,FOR,
14538,1610452,1821588,8970135,12105,4458,8970135,EM,2026FR_053,Clupea harengus,LV,,25,,,12,1,VISO,,,,FOR,
14538,1610452,1821589,8970136,12105,4458,8970136,EM,2026FR_053,Clupea harengus,LV,,19,,,1,1,VISO,,,,FOR,
14538,1610452,1821590,8970137,12105,4458,8970137,EM,2026FR_053,Clupea harengus,LV,,18,,,2,1,VISO,,,,FOR,
14538,1610452,1821591,8970138,12105,4458,8970138,EM,2026FR_053,Clupea harengus,LV,,33,,,1,1,VISO,,,,FOR,
14538,1610452,1821592,8970139,12105,4458,8970139,EM,2026FR_053,Clupea harengus,LV,,24,,,4,1,VISO,,,,FOR,
14538,1610452,1821593,8970128,12105,4458,8970128,EM,2026FR_053,Clupea harengus,LV,,23,,,8,1,VISO,,,,FOR,
14538,1610452,1821594,8970129,12105,4458,8970129,EM,2026FR_053,Clupea harengus,LV,,21,,,2,1,VISO,,,,FOR,
14538,1610452,1821595,8970130,12105,4458,8970130,EM,2026FR_053,Clupea harengus,LV,,22,,,13,1,VISO,,,,FOR,
14538,1610452,1821596,8970131,12105,4458,8970131,EM,2026FR_053,Clupea harengus,LV,,20,,,4,1,VISO,,,,FOR,
14538,1610452,1821597,8970132,12105,4458,8970132,EM,2026FR_053,Clupea harengus,LV,,26,,,9,1,VISO,,,,FOR,
14538,1610452,1821598,8970133,12105,4458,8970133,EM,2026FR_053,Clupea harengus,LV,,32,,,2,1,VISO,,,,FOR,
14538,1610451,1821599,8970122,12105,4458,8970122,EM,2026FR_052,Clupea harengus,LV,,21,,,1,1,VISO,,,,FOR,
14538,1610451,1821600,8970123,12105,4458,8970123,EM,2026FR_052,Clupea harengus,LV,,25,,,3,1,VISO,,,,FOR,
14538,1610451,1821601,8970124,12105,4458,8970124,EM,2026FR_052,Clupea harengus,LV,,29,,,1,1,VISO,,,,FOR,
14538,1610452,1821602,8970125,12105,4458,8970125,EM,2026FR_053,Clupea harengus,LV,,30,,,7,1,VISO,,,,FOR,
14538,1610452,1821603,8970126,12105,4458,8970126,EM,2026FR_053,Clupea harengus,LV,,28,,,2,1,VISO,,,,FOR,
14538,1610452,1821604,8970127,12105,4458,8970127,EM,2026FR_053,Clupea harengus,LV,,27,,,5,1,VISO,,,,FOR,
14538,1610451,1821605,8970116,12105,4458,8970116,EM,2026FR_052,Clupea harengus,LV,,28,,,1,1,VISO,,,,FOR,
14538,1610451,1821606,8970117,12105,4458,8970117,EM,2026FR_052,Clupea harengus,LV,,32,,,1,1,VISO,,,,FOR,
14538,1610451,1821607,8970118,12105,4458,8970118,EM,2026FR_052,Clupea harengus,LV,,24,,,3,1,VISO,,,,FOR,
14538,1610451,1821608,8970119,12105,4458,8970119,EM,2026FR_052,Clupea harengus,LV,,23,,,1,1,VISO,,,,FOR,
14538,1610451,1821609,8970120,12105,4458,8970120,EM,2026FR_052,Clupea harengus,LV,,22,,,1,1,VISO,,,,FOR,
14538,1610451,1821610,8970121,12105,4458,8970121,EM,2026FR_052,Clupea harengus,LV,,20,,,1,1,VISO,,,,FOR,
14538,1610450,1821611,8970110,12105,4458,8970110,EM,2026FR_051,Clupea harengus,LV,,23,,,2,1,VISO,,,,FOR,
14538,1610450,1821612,8970111,12105,4458,8970111,EM,2026FR_051,Clupea harengus,LV,,25,,,2,1,VISO,,,,FOR,
14538,1610451,1821613,8970112,12105,4458,8970112,EM,2026FR_052,Clupea harengus,LV,,26,,,1,1,VISO,,,,FOR,
14538,1610451,1821614,8970113,12105,4458,8970113,EM,2026FR_052,Clupea harengus,LV,,31,,,1,1,VISO,,,,FOR,
14538,1610451,1821615,8970114,12105,4458,8970114,EM,2026FR_052,Clupea harengus,LV,,30,,,1,1,VISO,,,,FOR,
14538,1610451,1821616,8970115,12105,4458,8970115,EM,2026FR_052,Clupea harengus,LV,,27,,,1,1,VISO,,,,FOR,
14538,1610449,1821617,8970104,12105,4458,8970104,EM,2026FR_050,Clupea harengus,LV,,22,,,1,1,VISO,,,,FOR,
14538,1610449,1821618,8970105,12105,4458,8970105,EM,2026FR_050,Clupea harengus,LV,,25,,,2,1,VISO,,,,FOR,
14538,1610450,1821619,8970106,12105,4458,8970106,EM,2026FR_051,Clupea harengus,LV,,22,,,1,1,VISO,,,,FOR,
14538,1610450,1821620,8970107,12105,4458,8970107,EM,2026FR_051,Clupea harengus,LV,,28,,,1,1,VISO,,,,FOR,
14538,1610450,1821621,8970108,12105,4458,8970108,EM,2026FR_051,Clupea harengus,LV,,24,,,1,1,VISO,,,,FOR,
14538,1610450,1821622,8970109,12105,4458,8970109,EM,2026FR_051,Clupea harengus,LV,,26,,,1,1,VISO,,,,FOR,
14538,1610448,1821623,8970096,12105,4458,8970096,EM,2026FR_049,Clupea harengus,LV,,22,,,1,1,VISO,,,,FOR,
14538,1610448,1821624,8970097,12105,4458,8970097,EM,2026FR_049,Clupea harengus,LV,,29,,,1,1,VISO,,,,FOR,
14538,1610449,1821625,8970100,12105,4458,8970100,EM,2026FR_050,Clupea harengus,LV,,20,,,1,1,VISO,,,,FOR,
14538,1610449,1821626,8970101,12105,4458,8970101,EM,2026FR_050,Clupea harengus,LV,,21,,,1,1,VISO,,,,FOR,
14538,1610449,1821627,8970102,12105,4458,8970102,EM,2026FR_050,Clupea harengus,LV,,26,,,1,1,VISO,,,,FOR,
14538,1610449,1821628,8970103,12105,4458,8970103,EM,2026FR_050,Clupea harengus,LV,,27,,,1,1,VISO,,,,FOR,
14538,1610446,1821629,8970090,12105,4458,8970090,EM,2026FR_047,Clupea harengus,LV,,28,,,1,1,VISO,,,,FOR,
14538,1610446,1821630,8970091,12105,4458,8970091,EM,2026FR_047,Clupea harengus,LV,,25,,,4,1,VISO,,,,FOR,
14538,1610447,1821631,8970092,12105,4458,8970092,EM,2026FR_048,Clupea harengus,LV,,17,,,1,1,VISO,,,,FOR,
14538,1610448,1821632,8970093,12105,4458,8970093,EM,2026FR_049,Clupea harengus,LV,,30,,,2,1,VISO,,,,FOR,
14538,1610448,1821633,8970094,12105,4458,8970094,EM,2026FR_049,Clupea harengus,LV,,28,,,1,1,VISO,,,,FOR,
14538,1610448,1821634,8970095,12105,4458,8970095,EM,2026FR_049,Clupea harengus,LV,,26,,,1,1,VISO,,,,FOR,
14538,1610446,1821635,8970084,12105,4458,8970084,EM,2026FR_047,Clupea harengus,LV,,20,,,1,1,VISO,,,,FOR,
14538,1610446,1821636,8970085,12105,4458,8970085,EM,2026FR_047,Clupea harengus,LV,,26,,,3,1,VISO,,,,FOR,
14538,1610446,1821637,8970086,12105,4458,8970086,EM,2026FR_047,Clupea harengus,LV,,22,,,2,1,VISO,,,,FOR,
14538,1610446,1821638,8970087,12105,4458,8970087,EM,2026FR_047,Clupea harengus,LV,,24,,,3,1,VISO,,,,FOR,
14538,1610446,1821639,8970088,12105,4458,8970088,EM,2026FR_047,Clupea harengus,LV,,29,,,2,1,VISO,,,,FOR,
14538,1610446,1821640,8970089,12105,4458,8970089,EM,2026FR_047,Clupea harengus,LV,,15,,,1,1,VISO,,,,FOR,
14538,1610445,1821641,8970078,12105,4458,8970078,EM,2026FR_046,Clupea harengus,LV,,26,,,1,1,VISO,,,,FOR,
14538,1610445,1821642,8970079,12105,4458,8970079,EM,2026FR_046,Clupea harengus,LV,,22,,,2,1,VISO,,,,FOR,
14538,1610445,1821643,8970080,12105,4458,8970080,EM,2026FR_046,Clupea harengus,LV,,25,,,1,1,VISO,,,,FOR,
14538,1610445,1821644,8970081,12105,4458,8970081,EM,2026FR_046,Clupea harengus,LV,,24,,,2,1,VISO,,,,FOR,
14538,1610446,1821645,8970082,12105,4458,8970082,EM,2026FR_047,Clupea harengus,LV,,23,,,2,1,VISO,,,,FOR,
14538,1610446,1821646,8970083,12105,4458,8970083,EM,2026FR_047,Clupea harengus,LV,,21,,,4,1,VISO,,,,FOR,
14538,1610444,1821647,8970072,12105,4458,8970072,EM,2026FR_045,Clupea harengus,LV,,36,,,1,1,VISO,,,,FOR,
14538,1610444,1821648,8970073,12105,4458,8970073,EM,2026FR_045,Clupea harengus,LV,,25,,,1,1,VISO,,,,FOR,
14538,1610444,1821649,8970074,12105,4458,8970074,EM,2026FR_045,Clupea harengus,LV,,24,,,1,1,VISO,,,,FOR,
14538,1610444,1821650,8970075,12105,4458,8970075,EM,2026FR_045,Clupea harengus,LV,,30,,,2,1,VISO,,,,FOR,
14538,1610444,1821651,8970076,12105,4458,8970076,EM,2026FR_045,Clupea harengus,LV,,29,,,1,1,VISO,,,,FOR,
14538,1610445,1821652,8970077,12105,4458,8970077,EM,2026FR_046,Clupea harengus,LV,,21,,,1,1,VISO,,,,FOR,
14538,1610444,1821653,8970066,12105,4458,8970066,EM,2026FR_045,Clupea harengus,LV,,28,,,6,1,VISO,,,,FOR,
14538,1610444,1821654,8970067,12105,4458,8970067,EM,2026FR_045,Clupea harengus,LV,,23,,,3,1,VISO,,,,FOR,
14538,1610444,1821655,8970068,12105,4458,8970068,EM,2026FR_045,Clupea harengus,LV,,22,,,1,1,VISO,,,,FOR,
14538,1610444,1821656,8970069,12105,4458,8970069,EM,2026FR_045,Clupea harengus,LV,,26,,,7,1,VISO,,,,FOR,
14538,1610444,1821657,8970070,12105,4458,8970070,EM,2026FR_045,Clupea harengus,LV,,19,,,1,1,VISO,,,,FOR,
14538,1610444,1821658,8970071,12105,4458,8970071,EM,2026FR_045,Clupea harengus,LV,,20,,,2,1,VISO,,,,FOR,
14538,1610440,1821659,8970053,12105,4458,8970053,EM,2026FR_041,Clupea harengus,LV,,12,,,2,1.10752688172043,VISO,,,,FOR,
14538,1610440,1821660,8970054,12105,4458,8970054,EM,2026FR_041,Clupea harengus,LV,,18,,,7,1.10752688172043,VISO,,,,FOR,
14538,1610440,1821661,8970055,12105,4458,8970055,EM,2026FR_041,Clupea harengus,LV,,22,,,1,1.10752688172043,VISO,,,,FOR,
14538,1610443,1821662,8970063,12105,4458,8970063,EM,2026FR_044,Clupea harengus,LV,,30,,,2,1,VISO,,,,FOR,
14538,1610444,1821663,8970064,12105,4458,8970064,EM,2026FR_045,Clupea harengus,LV,,27,,,5,1,VISO,,,,FOR,
14538,1610444,1821664,8970065,12105,4458,8970065,EM,2026FR_045,Clupea harengus,LV,,31,,,1,1,VISO,,,,FOR,
14538,1610440,1821665,8970047,12105,4458,8970047,EM,2026FR_041,Clupea harengus,LV,,17,,,7,1.10752688172043,VISO,,,,FOR,
14538,1610440,1821666,8970048,12105,4458,8970048,EM,2026FR_041,Clupea harengus,LV,,20,,,6,1.10752688172043,VISO,,,,FOR,
14538,1610440,1821667,8970049,12105,4458,8970049,EM,2026FR_041,Clupea harengus,LV,,21,,,3,1.10752688172043,VISO,,,,FOR,
14538,1610440,1821668,8970050,12105,4458,8970050,EM,2026FR_041,Clupea harengus,LV,,13,,,3,1.10752688172043,VISO,,,,FOR,
14538,1610440,1821669,8970051,12105,4458,8970051,EM,2026FR_041,Clupea harengus,LV,,33,,,1,1.10752688172043,VISO,,,,FOR,
14538,1610440,1821670,8970052,12105,4458,8970052,EM,2026FR_041,Clupea harengus,LV,,37,,,1,1.10752688172043,VISO,,,,FOR,
14538,1610440,1821671,8970041,12105,4458,8970041,EM,2026FR_041,Clupea harengus,LV,,11,,,3,1.10752688172043,VISO,,,,FOR,
14538,1610440,1821672,8970042,12105,4458,8970042,EM,2026FR_041,Clupea harengus,LV,,16,,,18,1.10752688172043,VISO,,,,FOR,
14538,1610440,1821673,8970043,12105,4458,8970043,EM,2026FR_041,Clupea harengus,LV,,15,,,23,1.10752688172043,VISO,,,,FOR,
14538,1610440,1821674,8970044,12105,4458,8970044,EM,2026FR_041,Clupea harengus,LV,,14,,,8,1.10752688172043,VISO,,,,FOR,
14538,1610440,1821675,8970045,12105,4458,8970045,EM,2026FR_041,Clupea harengus,LV,,34,,,1,1.10752688172043,VISO,,,,FOR,
14538,1610440,1821676,8970046,12105,4458,8970046,EM,2026FR_041,Clupea harengus,LV,,19,,,9,1.10752688172043,VISO,,,,FOR,
14538,1610439,1821677,8970035,12105,4458,8970035,EM,2026FR_040,Clupea harengus,LV,,19,,,9,8.05369127516776,VISO,,,,FOR,
14538,1610439,1821678,8970036,12105,4458,8970036,EM,2026FR_040,Clupea harengus,LV,,21,,,11,8.05369127516776,VISO,,,,FOR,
14538,1610439,1821679,8970037,12105,4458,8970037,EM,2026FR_040,Clupea harengus,LV,,22,,,11,8.05369127516776,VISO,,,,FOR,
14538,1610439,1821680,8970038,12105,4458,8970038,EM,2026FR_040,Clupea harengus,LV,,23,,,9,8.05369127516776,VISO,,,,FOR,
14538,1610439,1821681,8970039,12105,4458,8970039,EM,2026FR_040,Clupea harengus,LV,,9,,,1,8.05369127516776,VISO,,,,FOR,
14538,1610439,1821682,8970040,12105,4458,8970040,EM,2026FR_040,Clupea harengus,LV,,11,,,1,8.05369127516776,VISO,,,,FOR,
14538,1610439,1821683,8970029,12105,4458,8970029,EM,2026FR_040,Clupea harengus,LV,,12,,,5,8.05369127516776,VISO,,,,FOR,
14538,1610439,1821684,8970030,12105,4458,8970030,EM,2026FR_040,Clupea harengus,LV,,10,,,1,8.05369127516776,VISO,,,,FOR,
14538,1610439,1821685,8970031,12105,4458,8970031,EM,2026FR_040,Clupea harengus,LV,,14,,,10,8.05369127516776,VISO,,,,FOR,
14538,1610439,1821686,8970032,12105,4458,8970032,EM,2026FR_040,Clupea harengus,LV,,15,,,18,8.05369127516776,VISO,,,,FOR,
14538,1610439,1821687,8970033,12105,4458,8970033,EM,2026FR_040,Clupea harengus,LV,,16,,,19,8.05369127516776,VISO,,,,FOR,
14538,1610439,1821688,8970034,12105,4458,8970034,EM,2026FR_040,Clupea harengus,LV,,18,,,17,8.05369127516776,VISO,,,,FOR,
14538,1610439,1821689,8970023,12105,4458,8970023,EM,2026FR_040,Clupea harengus,LV,,27,,,1,8.05369127516776,VISO,,,,FOR,
14538,1610439,1821690,8970024,12105,4458,8970024,EM,2026FR_040,Clupea harengus,LV,,17,,,18,8.05369127516776,VISO,,,,FOR,
14538,1610439,1821691,8970025,12105,4458,8970025,EM,2026FR_040,Clupea harengus,LV,,20,,,11,8.05369127516776,VISO,,,,FOR,
14538,1610439,1821692,8970026,12105,4458,8970026,EM,2026FR_040,Clupea harengus,LV,,13,,,2,8.05369127516776,VISO,,,,FOR,
14538,1610439,1821693,8970027,12105,4458,8970027,EM,2026FR_040,Clupea harengus,LV,,25,,,4,8.05369127516776,VISO,,,,FOR,
14538,1610439,1821694,8970028,12105,4458,8970028,EM,2026FR_040,Clupea harengus,LV,,24,,,1,8.05369127516776,VISO,,,,FOR,
14538,1610438,1821695,8970017,12105,4458,8970017,EM,2026FR_039,Clupea harengus,LV,,15,,,18,9.4867256637168,VISO,,,,FOR,
14538,1610438,1821696,8970018,12105,4458,8970018,EM,2026FR_039,Clupea harengus,LV,,10,,,2,9.4867256637168,VISO,,,,FOR,
14538,1610438,1821697,8970019,12105,4458,8970019,EM,2026FR_039,Clupea harengus,LV,,14,,,18,9.4867256637168,VISO,,,,FOR,
14538,1610438,1821698,8970020,12105,4458,8970020,EM,2026FR_039,Clupea harengus,LV,,13,,,12,9.4867256637168,VISO,,,,FOR,
14538,1610438,1821699,8970021,12105,4458,8970021,EM,2026FR_039,Clupea harengus,LV,,8,,,1,9.4867256637168,VISO,,,,FOR,
14538,1610438,1821700,8970022,12105,4458,8970022,EM,2026FR_039,Clupea harengus,LV,,12,,,15,9.4867256637168,VISO,,,,FOR,
14538,1610438,1821701,8970011,12105,4458,8970011,EM,2026FR_039,Clupea harengus,LV,,17,,,9,9.4867256637168,VISO,,,,FOR,
14538,1610438,1821702,8970012,12105,4458,8970012,EM,2026FR_039,Clupea harengus,LV,,11,,,1,9.4867256637168,VISO,,,,FOR,
14538,1610438,1821703,8970013,12105,4458,8970013,EM,2026FR_039,Clupea harengus,LV,,16,,,13,9.4867256637168,VISO,,,,FOR,
14538,1610438,1821704,8970014,12105,4458,8970014,EM,2026FR_039,Clupea harengus,LV,,21,,,4,9.4867256637168,VISO,,,,FOR,
14538,1610438,1821705,8970015,12105,4458,8970015,EM,2026FR_039,Clupea harengus,LV,,19,,,7,9.4867256637168,VISO,,,,FOR,
14538,1610438,1821706,8970016,12105,4458,8970016,EM,2026FR_039,Clupea harengus,LV,,20,,,4,9.4867256637168,VISO,,,,FOR,
14538,1610437,1821707,8969999,12105,4458,8969999,EM,2026FR_038,Clupea harengus,LV,,11,,,4,8,VISO,,,,FOR,
14538,1610437,1821708,8970000,12105,4458,8970000,EM,2026FR_038,Clupea harengus,LV,,14,,,5,8,VISO,,,,FOR,
14538,1610437,1821709,8970001,12105,4458,8970001,EM,2026FR_038,Clupea harengus,LV,,16,,,23,8,VISO,,,,FOR,
14538,1610437,1821710,8970002,12105,4458,8970002,EM,2026FR_038,Clupea harengus,LV,,15,,,21,8,VISO,,,,FOR,
14538,1610438,1821711,8970009,12105,4458,8970009,EM,2026FR_039,Clupea harengus,LV,,23,,,1,9.4867256637168,VISO,,,,FOR,
14538,1610438,1821712,8970010,12105,4458,8970010,EM,2026FR_039,Clupea harengus,LV,,18,,,8,9.4867256637168,VISO,,,,FOR,
14538,1610437,1821713,8969993,12105,4458,8969993,EM,2026FR_038,Clupea harengus,LV,,17,,,14,8,VISO,,,,FOR,
14538,1610437,1821714,8969994,12105,4458,8969994,EM,2026FR_038,Clupea harengus,LV,,7,,,2,8,VISO,,,,FOR,
14538,1610437,1821715,8969995,12105,4458,8969995,EM,2026FR_038,Clupea harengus,LV,,8,,,2,8,VISO,,,,FOR,
14538,1610437,1821716,8969996,12105,4458,8969996,EM,2026FR_038,Clupea harengus,LV,,13,,,8,8,VISO,,,,FOR,
14538,1610437,1821717,8969997,12105,4458,8969997,EM,2026FR_038,Clupea harengus,LV,,18,,,14,8,VISO,,,,FOR,
14538,1610437,1821718,8969998,12105,4458,8969998,EM,2026FR_038,Clupea harengus,LV,,10,,,5,8,VISO,,,,FOR,
14538,1610437,1821719,8969987,12105,4458,8969987,EM,2026FR_038,Clupea harengus,LV,,24,,,11,2.02898550724638,VISO,,,,FOR,
14538,1610437,1821720,8969988,12105,4458,8969988,EM,2026FR_038,Clupea harengus,LV,,21,,,4,2.02898550724638,VISO,,,,FOR,
14538,1610437,1821721,8969989,12105,4458,8969989,EM,2026FR_038,Clupea harengus,LV,,31,,,1,2.02898550724638,VISO,,,,FOR,
14538,1610437,1821722,8969990,12105,4458,8969990,EM,2026FR_038,Clupea harengus,LV,,19,,,4,8,VISO,,,,FOR,
14538,1610437,1821723,8969991,12105,4458,8969991,EM,2026FR_038,Clupea harengus,LV,,20,,,14,8,VISO,,,,FOR,
14538,1610437,1821724,8969992,12105,4458,8969992,EM,2026FR_038,Clupea harengus,LV,,12,,,3,8,VISO,,,,FOR,
14538,1610437,1821725,8969981,12105,4458,8969981,EM,2026FR_038,Clupea harengus,LV,,23,,,18,2.02898550724638,VISO,,,,FOR,
14538,1610437,1821726,8969982,12105,4458,8969982,EM,2026FR_038,Clupea harengus,LV,,29,,,2,2.02898550724638,VISO,,,,FOR,
14538,1610437,1821727,8969983,12105,4458,8969983,EM,2026FR_038,Clupea harengus,LV,,26,,,3,2.02898550724638,VISO,,,,FOR,
14538,1610437,1821728,8969984,12105,4458,8969984,EM,2026FR_038,Clupea harengus,LV,,30,,,1,2.02898550724638,VISO,,,,FOR,
14538,1610437,1821729,8969985,12105,4458,8969985,EM,2026FR_038,Clupea harengus,LV,,22,,,15,2.02898550724638,VISO,,,,FOR,
14538,1610437,1821730,8969986,12105,4458,8969986,EM,2026FR_038,Clupea harengus,LV,,27,,,4,2.02898550724638,VISO,,,,FOR,
14538,1610436,1821731,8969964,12105,4458,8969964,EM,2026FR_037,Clupea harengus,LV,,24,,,2,8.17518248175184,VISO,,,,FOR,
14538,1610436,1821732,8969965,12105,4458,8969965,EM,2026FR_037,Clupea harengus,LV,,20,,,17,8.17518248175184,VISO,,,,FOR,
14538,1610436,1821733,8969966,12105,4458,8969966,EM,2026FR_037,Clupea harengus,LV,,16,,,9,8.17518248175184,VISO,,,,FOR,
14538,1610436,1821734,8969967,12105,4458,8969967,EM,2026FR_037,Clupea harengus,LV,,18,,,22,8.17518248175184,VISO,,,,FOR,
14538,1610436,1821735,8969968,12105,4458,8969968,EM,2026FR_037,Clupea harengus,LV,,17,,,27,8.17518248175184,VISO,,,,FOR,
14538,1610437,1821736,8969980,12105,4458,8969980,EM,2026FR_038,Clupea harengus,LV,,25,,,10,2.02898550724638,VISO,,,,FOR,
14538,1610436,1821737,8969958,12105,4458,8969958,EM,2026FR_037,Clupea harengus,LV,,15,,,17,8.17518248175184,VISO,,,,FOR,
14538,1610436,1821738,8969959,12105,4458,8969959,EM,2026FR_037,Clupea harengus,LV,,10,,,1,8.17518248175184,VISO,,,,FOR,
14538,1610436,1821739,8969960,12105,4458,8969960,EM,2026FR_037,Clupea harengus,LV,,11,,,2,8.17518248175184,VISO,,,,FOR,
14538,1610436,1821740,8969961,12105,4458,8969961,EM,2026FR_037,Clupea harengus,LV,,22,,,3,8.17518248175184,VISO,,,,FOR,
14538,1610436,1821741,8969962,12105,4458,8969962,EM,2026FR_037,Clupea harengus,LV,,14,,,1,8.17518248175184,VISO,,,,FOR,
14538,1610436,1821742,8969963,12105,4458,8969963,EM,2026FR_037,Clupea harengus,LV,,25,,,4,8.17518248175184,VISO,,,,FOR,
14538,1610433,1821743,8969947,12105,4458,8969947,EM,2026FR_034,Clupea harengus,LV,,25,,,1,1,VISO,,,,FOR,
14538,1610436,1821744,8969953,12105,4458,8969953,EM,2026FR_037,Clupea harengus,LV,,23,,,1,8.17518248175184,VISO,,,,FOR,
14538,1610436,1821745,8969954,12105,4458,8969954,EM,2026FR_037,Clupea harengus,LV,,21,,,6,8.17518248175184,VISO,,,,FOR,
14538,1610436,1821746,8969955,12105,4458,8969955,EM,2026FR_037,Clupea harengus,LV,,19,,,15,8.17518248175184,VISO,,,,FOR,
14538,1610436,1821747,8969956,12105,4458,8969956,EM,2026FR_037,Clupea harengus,LV,,12,,,3,8.17518248175184,VISO,,,,FOR,
14538,1610436,1821748,8969957,12105,4458,8969957,EM,2026FR_037,Clupea harengus,LV,,13,,,7,8.17518248175184,VISO,,,,FOR,
14538,1610432,1821749,8969941,12105,4458,8969941,EM,2026FR_033,Clupea harengus,LV,,23,,,1,1,VISO,,,,FOR,
14538,1610433,1821750,8969942,12105,4458,8969942,EM,2026FR_034,Clupea harengus,LV,,30,,,2,1,VISO,,,,FOR,
14538,1610433,1821751,8969943,12105,4458,8969943,EM,2026FR_034,Clupea harengus,LV,,33,,,2,1,VISO,,,,FOR,
14538,1610433,1821752,8969944,12105,4458,8969944,EM,2026FR_034,Clupea harengus,LV,,31,,,1,1,VISO,,,,FOR,
14538,1610433,1821753,8969945,12105,4458,8969945,EM,2026FR_034,Clupea harengus,LV,,32,,,1,1,VISO,,,,FOR,
14538,1610433,1821754,8969946,12105,4458,8969946,EM,2026FR_034,Clupea harengus,LV,,28,,,1,1,VISO,,,,FOR,
14538,1610431,1821755,8969926,12105,4458,8969926,EM,2026FR_032,Clupea harengus,LV,,21,,,3,1,VISO,,,,FOR,
14538,1610431,1821756,8969927,12105,4458,8969927,EM,2026FR_032,Clupea harengus,LV,,20,,,2,1,VISO,,,,FOR,
14538,1610431,1821757,8969928,12105,4458,8969928,EM,2026FR_032,Clupea harengus,LV,,19,,,1,1,VISO,,,,FOR,
14538,1610431,1821758,8969929,12105,4458,8969929,EM,2026FR_032,Clupea harengus,LV,,18,,,1,1,VISO,,,,FOR,
14538,1610431,1821759,8969930,12105,4458,8969930,EM,2026FR_032,Clupea harengus,LV,,26,,,1,1,VISO,,,,FOR,
14538,1610432,1821760,8969940,12105,4458,8969940,EM,2026FR_033,Clupea harengus,LV,,20,,,1,1,VISO,,,,FOR,
14538,1610430,1821761,8969918,12105,4458,8969918,EM,2026FR_031,Clupea harengus,LV,,22,,,1,1,VISO,,,,FOR,
14538,1610430,1821762,8969919,12105,4458,8969919,EM,2026FR_031,Clupea harengus,LV,,33,,,2,1,VISO,,,,FOR,
14538,1610431,1821763,8969922,12105,4458,8969922,EM,2026FR_032,Clupea harengus,LV,,22,,,4,1,VISO,,,,FOR,
14538,1610431,1821764,8969923,12105,4458,8969923,EM,2026FR_032,Clupea harengus,LV,,25,,,2,1,VISO,,,,FOR,
14538,1610431,1821765,8969924,12105,4458,8969924,EM,2026FR_032,Clupea harengus,LV,,24,,,4,1,VISO,,,,FOR,
14538,1610431,1821766,8969925,12105,4458,8969925,EM,2026FR_032,Clupea harengus,LV,,23,,,4,1,VISO,,,,FOR,
14538,1610430,1821767,8969912,12105,4458,8969912,EM,2026FR_031,Clupea harengus,LV,,28,,,1,1,VISO,,,,FOR,
14538,1610430,1821768,8969913,12105,4458,8969913,EM,2026FR_031,Clupea harengus,LV,,30,,,1,1,VISO,,,,FOR,
14538,1610430,1821769,8969914,12105,4458,8969914,EM,2026FR_031,Clupea harengus,LV,,31,,,1,1,VISO,,,,FOR,
14538,1610430,1821770,8969915,12105,4458,8969915,EM,2026FR_031,Clupea harengus,LV,,27,,,1,1,VISO,,,,FOR,
14538,1610430,1821771,8969916,12105,4458,8969916,EM,2026FR_031,Clupea harengus,LV,,24,,,1,1,VISO,,,,FOR,
14538,1610430,1821772,8969917,12105,4458,8969917,EM,2026FR_031,Clupea harengus,LV,,23,,,1,1,VISO,,,,FOR,
14538,1610429,1821773,8969906,12105,4458,8969906,EM,2026FR_030,Clupea harengus,LV,,18,,,3,1,VISO,,,,FOR,
14538,1610429,1821774,8969907,12105,4458,8969907,EM,2026FR_030,Clupea harengus,LV,,22,,,1,1,VISO,,,,FOR,
14538,1610429,1821775,8969908,12105,4458,8969908,EM,2026FR_030,Clupea harengus,LV,,19,,,3,1,VISO,,,,FOR,
14538,1610429,1821776,8969909,12105,4458,8969909,EM,2026FR_030,Clupea harengus,LV,,20,,,1,1,VISO,,,,FOR,
